system:index,AreaHa,Categoria,DataConcl,DataInici,Fonte,InstExecu,InstFinan,InstGest,MetComb,MetPrinc,Monitora,Motivacao,NmProjeto,Privacidad,ProjAtivo,Projeto,TipoArea,class_area_ha,class_id,class_year,index,.geo
5_32_2,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,3.4578316482843135E-4,9,2017,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_33_0,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.3516714444029563,1,2018,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_33_1,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.7980679280359604,7,2018,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_33_2,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,3.4578316482843135E-4,9,2018,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_34_0,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.2634968716490502,1,2019,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_34_1,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.8648039445705039,7,2019,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_34_2,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.021784339384191175,15,2019,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_35_0,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.351671645818972,1,2020,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_35_1,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.776629170400582,7,2020,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_35_2,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.021784339384191175,15,2020,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_36_0,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.2949630733235677,1,2021,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_36_1,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.8551220822801776,7,2021,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_37_0,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.2067883662923173,1,2022,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_37_1,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.9432967893114277,7,2022,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_38_0,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.1186137935384113,1,2023,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_38_1,3.15579062045,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,1.0314713620653342,7,2023,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.022475852816712622,1,1985,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.49792629449582565,2,1985,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0_2,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,1.0428777929448148,4,1985,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0_3,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.514522100016276,7,1985,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.2496548875756357,1,1986,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.49792629449582565,2,1986,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1_2,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.8156987581858915,4,1986,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1_3,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.514522100016276,7,1986,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,1.2047040317909392,1,1987,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.19190913028492645,2,1987,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2_2,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.22821565748027722,4,1987,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2_3,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.4529732207174862,7,1987,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.06742862575157,1,1988,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.010373414522058822,7,1988,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.0778020402736286,1,1989,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.0778020402736286,1,1990,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.0778020402736286,1,1991,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,2.06742862575157,1,1992,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.010373414522058822,7,1992,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,1.9488258629413682,1,1993,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.12897617733226102,7,1993,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,1.821232605937883,1,1994,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.25656943433574597,7,1994,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,1.821232605937883,1,1995,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.25656943433574597,7,1995,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,1.7762810163909315,1,1996,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.3015210238826976,7,1996,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,1.7444691127642464,1,1997,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.33333292750938265,7,1997,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,1.7479269149720436,1,1998,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_1,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,0.32987512530158547,7,1998,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_0,2.08191740526,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Area de Preservacao Permanente - APP,1.7479269149720436,1,1999,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
